"","FIPS_county","Year","State","County.name","FIPS","County.code","county_ansi","Yield.bu.acre"
"353324","17057",2003,"ILLINOIS","FULTON","17","057","057",166
"353325","17067",2003,"ILLINOIS","HANCOCK","17","067","067",171
"353326","17071",2003,"ILLINOIS","HENDERSON","17","071","071",168
"353327","17095",2003,"ILLINOIS","KNOX","17","095","095",181
"353328","17109",2003,"ILLINOIS","MCDONOUGH","17","109","109",179
"353329","17169",2003,"ILLINOIS","SCHUYLER","17","169","169",171
"353330","17187",2003,"ILLINOIS","WARREN","17","187","187",183
"353331","17039",2003,"ILLINOIS","DE WITT","17","039","039",181
"353332","17107",2003,"ILLINOIS","LOGAN","17","107","107",189
"353333","17113",2003,"ILLINOIS","MCLEAN","17","113","113",182
"353334","17115",2003,"ILLINOIS","MACON","17","115","115",188
"353335","17123",2003,"ILLINOIS","MARSHALL","17","123","123",173
"353336","17125",2003,"ILLINOIS","MASON","17","125","125",175
"353337","17129",2003,"ILLINOIS","MENARD","17","129","129",194
"353338","17143",2003,"ILLINOIS","PEORIA","17","143","143",177
"353339","17175",2003,"ILLINOIS","STARK","17","175","175",175
"353340","17179",2003,"ILLINOIS","TAZEWELL","17","179","179",188
"353341","17203",2003,"ILLINOIS","WOODFORD","17","203","203",187
"353342","17019",2003,"ILLINOIS","CHAMPAIGN","17","019","019",185
"353343","17053",2003,"ILLINOIS","FORD","17","053","053",170
"353344","17075",2003,"ILLINOIS","IROQUOIS","17","075","075",158
"353345","17091",2003,"ILLINOIS","KANKAKEE","17","091","091",159
"353346","17105",2003,"ILLINOIS","LIVINGSTON","17","105","105",168
"353347","17147",2003,"ILLINOIS","PIATT","17","147","147",185
"353348","17183",2003,"ILLINOIS","VERMILION","17","183","183",165
"353349","17005",2003,"ILLINOIS","BOND","17","005","005",131
"353350","17013",2003,"ILLINOIS","CALHOUN","17","013","013",145
"353351","17017",2003,"ILLINOIS","CASS","17","017","017",183
"353352","17021",2003,"ILLINOIS","CHRISTIAN","17","021","021",192
"353353","17061",2003,"ILLINOIS","GREENE","17","061","061",164
"353354","17083",2003,"ILLINOIS","JERSEY","17","083","083",152
"353355","17117",2003,"ILLINOIS","MACOUPIN","17","117","117",169
"353356","17119",2003,"ILLINOIS","MADISON","17","119","119",148
"353357","17135",2003,"ILLINOIS","MONTGOMERY","17","135","135",169
"353358","17137",2003,"ILLINOIS","MORGAN","17","137","137",191
"353359","17149",2003,"ILLINOIS","PIKE","17","149","149",164
"353360","17167",2003,"ILLINOIS","SANGAMON","17","167","167",194
"353361","17171",2003,"ILLINOIS","SCOTT","17","171","171",182
"353362","17023",2003,"ILLINOIS","CLARK","17","023","023",155
"353363","17025",2003,"ILLINOIS","CLAY","17","025","025",126
"353364","17029",2003,"ILLINOIS","COLES","17","029","029",170
"353365","17033",2003,"ILLINOIS","CRAWFORD","17","033","033",144
"353366","17035",2003,"ILLINOIS","CUMBERLAND","17","035","035",159
"353367","17041",2003,"ILLINOIS","DOUGLAS","17","041","041",177
"353368","17045",2003,"ILLINOIS","EDGAR","17","045","045",168
"353369","17049",2003,"ILLINOIS","EFFINGHAM","17","049","049",151
"353370","17051",2003,"ILLINOIS","FAYETTE","17","051","051",136
"353371","17079",2003,"ILLINOIS","JASPER","17","079","079",147
"353372","17101",2003,"ILLINOIS","LAWRENCE","17","101","101",121
"353373","17121",2003,"ILLINOIS","MARION","17","121","121",98
"353374","17139",2003,"ILLINOIS","MOULTRIE","17","139","139",169
"353375","17159",2003,"ILLINOIS","RICHLAND","17","159","159",117
"353376","17173",2003,"ILLINOIS","SHELBY","17","173","173",160
"353377","17003",2003,"ILLINOIS","ALEXANDER","17","003","003",147
"353378","17027",2003,"ILLINOIS","CLINTON","17","027","027",127
"353379","17077",2003,"ILLINOIS","JACKSON","17","077","077",126
"353380","17087",2003,"ILLINOIS","JOHNSON","17","087","087",111
"353381","17133",2003,"ILLINOIS","MONROE","17","133","133",131
"353382","17145",2003,"ILLINOIS","PERRY","17","145","145",77
"353383","17153",2003,"ILLINOIS","PULASKI","17","153","153",123
"353384","17157",2003,"ILLINOIS","RANDOLPH","17","157","157",93
"353385","17163",2003,"ILLINOIS","ST CLAIR","17","163","163",133
"353386","17181",2003,"ILLINOIS","UNION","17","181","181",129
"353387","17189",2003,"ILLINOIS","WASHINGTON","17","189","189",116
"353388","17199",2003,"ILLINOIS","WILLIAMSON","17","199","199",92
"353389","17047",2003,"ILLINOIS","EDWARDS","17","047","047",100
"353390","17055",2003,"ILLINOIS","FRANKLIN","17","055","055",76
"353391","17059",2003,"ILLINOIS","GALLATIN","17","059","059",133
"353392","17065",2003,"ILLINOIS","HAMILTON","17","065","065",85
"353393","17069",2003,"ILLINOIS","HARDIN","17","069","069",55
"353394","17081",2003,"ILLINOIS","JEFFERSON","17","081","081",78
"353395","17127",2003,"ILLINOIS","MASSAC","17","127","127",116
"353396","17151",2003,"ILLINOIS","POPE","17","151","151",109
"353397","17165",2003,"ILLINOIS","SALINE","17","165","165",112
"353398","17185",2003,"ILLINOIS","WABASH","17","185","185",118
"353399","17191",2003,"ILLINOIS","WAYNE","17","191","191",114
"353400","17193",2003,"ILLINOIS","WHITE","17","193","193",120
"355880","17011",2004,"ILLINOIS","BUREAU","17","011","011",268700
"355881","17015",2004,"ILLINOIS","CARROLL","17","015","015",133900
"355882","17073",2004,"ILLINOIS","HENRY","17","073","073",227600
"355883","17085",2004,"ILLINOIS","JO DAVIESS","17","085","085",71800
"355884","17103",2004,"ILLINOIS","LEE","17","103","103",244600
"355885","17131",2004,"ILLINOIS","MERCER","17","131","131",133200
"355886","17141",2004,"ILLINOIS","OGLE","17","141","141",203000
"355887","17155",2004,"ILLINOIS","PUTNAM","17","155","155",40300
"355888","17161",2004,"ILLINOIS","ROCK ISLAND","17","161","161",73500
"355889","17177",2004,"ILLINOIS","STEPHENSON","17","177","177",151000
"355890","17195",2004,"ILLINOIS","WHITESIDE","17","195","195",217900
"355891","17201",2004,"ILLINOIS","WINNEBAGO","17","201","201",87500
"355892","17007",2004,"ILLINOIS","BOONE","17","007","007",71100
"355893","17031",2004,"ILLINOIS","COOK","17","031","031",3900
"355894","17037",2004,"ILLINOIS","DE KALB","17","037","037",204000
"355895","17043",2004,"ILLINOIS","DU PAGE","17","043","043",2900
"355896","17063",2004,"ILLINOIS","GRUNDY","17","063","063",111400
"355897","17089",2004,"ILLINOIS","KANE","17","089","089",95000
"355898","17093",2004,"ILLINOIS","KENDALL","17","093","093",83400
"355899","17097",2004,"ILLINOIS","LAKE","17","097","097",9900
"355900","17099",2004,"ILLINOIS","LA SALLE","17","099","099",302400
"355901","17111",2004,"ILLINOIS","MCHENRY","17","111","111",99600
"355902","17197",2004,"ILLINOIS","WILL","17","197","197",116400
"355903","17001",2004,"ILLINOIS","ADAMS","17","001","001",134200
"355904","17009",2004,"ILLINOIS","BROWN","17","009","009",48100
"355905","17057",2004,"ILLINOIS","FULTON","17","057","057",149600
"355906","17067",2004,"ILLINOIS","HANCOCK","17","067","067",161000
"355907","17071",2004,"ILLINOIS","HENDERSON","17","071","071",92200
"355908","17095",2004,"ILLINOIS","KNOX","17","095","095",164200
"355909","17109",2004,"ILLINOIS","MCDONOUGH","17","109","109",148400
"355910","17169",2004,"ILLINOIS","SCHUYLER","17","169","169",67500
"355911","17187",2004,"ILLINOIS","WARREN","17","187","187",146800
"355912","17039",2004,"ILLINOIS","DE WITT","17","039","039",102400
"355913","17107",2004,"ILLINOIS","LOGAN","17","107","107",187000
"355914","17113",2004,"ILLINOIS","MCLEAN","17","113","113",333900
"355915","17115",2004,"ILLINOIS","MACON","17","115","115",155200
"355916","17123",2004,"ILLINOIS","MARSHALL","17","123","123",102400
"355917","17125",2004,"ILLINOIS","MASON","17","125","125",138900
"355918","17129",2004,"ILLINOIS","MENARD","17","129","129",81500
"355919","17143",2004,"ILLINOIS","PEORIA","17","143","143",113800
"355920","17175",2004,"ILLINOIS","STARK","17","175","175",94500
"355921","17179",2004,"ILLINOIS","TAZEWELL","17","179","179",150200
"355922","17203",2004,"ILLINOIS","WOODFORD","17","203","203",145200
"355923","17019",2004,"ILLINOIS","CHAMPAIGN","17","019","019",292300
"355924","17053",2004,"ILLINOIS","FORD","17","053","053",148200
"355925","17075",2004,"ILLINOIS","IROQUOIS","17","075","075",324800
"355926","17091",2004,"ILLINOIS","KANKAKEE","17","091","091",189000
"355927","17105",2004,"ILLINOIS","LIVINGSTON","17","105","105",294800
"355928","17147",2004,"ILLINOIS","PIATT","17","147","147",133200
"355929","17183",2004,"ILLINOIS","VERMILION","17","183","183",221700
"355930","17005",2004,"ILLINOIS","BOND","17","005","005",67200
"355931","17013",2004,"ILLINOIS","CALHOUN","17","013","013",19700
"355932","17017",2004,"ILLINOIS","CASS","17","017","017",88500
"355933","17021",2004,"ILLINOIS","CHRISTIAN","17","021","021",210900
"355934","17061",2004,"ILLINOIS","GREENE","17","061","061",113400
"355935","17083",2004,"ILLINOIS","JERSEY","17","083","083",69400
"355936","17117",2004,"ILLINOIS","MACOUPIN","17","117","117",183800
"355937","17119",2004,"ILLINOIS","MADISON","17","119","119",106000
"355938","17135",2004,"ILLINOIS","MONTGOMERY","17","135","135",166700
"355939","17137",2004,"ILLINOIS","MORGAN","17","137","137",135100
"355940","17149",2004,"ILLINOIS","PIKE","17","149","149",158800
"355941","17167",2004,"ILLINOIS","SANGAMON","17","167","167",225800
"355942","17171",2004,"ILLINOIS","SCOTT","17","171","171",56700
"355943","17023",2004,"ILLINOIS","CLARK","17","023","023",103100
"355944","17025",2004,"ILLINOIS","CLAY","17","025","025",79400
"355945","17029",2004,"ILLINOIS","COLES","17","029","029",120200
"355946","17033",2004,"ILLINOIS","CRAWFORD","17","033","033",85600
"355947","17035",2004,"ILLINOIS","CUMBERLAND","17","035","035",72900
"355948","17041",2004,"ILLINOIS","DOUGLAS","17","041","041",130700
"355949","17045",2004,"ILLINOIS","EDGAR","17","045","045",171100
"355950","17049",2004,"ILLINOIS","EFFINGHAM","17","049","049",92400
"355951","17051",2004,"ILLINOIS","FAYETTE","17","051","051",111300
"355952","17079",2004,"ILLINOIS","JASPER","17","079","079",99100
"355953","17101",2004,"ILLINOIS","LAWRENCE","17","101","101",80500
"355954","17121",2004,"ILLINOIS","MARION","17","121","121",72100
"355955","17139",2004,"ILLINOIS","MOULTRIE","17","139","139",94200
"355956","17159",2004,"ILLINOIS","RICHLAND","17","159","159",83200
"355957","17173",2004,"ILLINOIS","SHELBY","17","173","173",175200
"355958","17003",2004,"ILLINOIS","ALEXANDER","17","003","003",12700
"355959","17027",2004,"ILLINOIS","CLINTON","17","027","027",86600
"355960","17077",2004,"ILLINOIS","JACKSON","17","077","077",32000
"355961","17087",2004,"ILLINOIS","JOHNSON","17","087","087",7700
"355962","17133",2004,"ILLINOIS","MONROE","17","133","133",51600
"355963","17145",2004,"ILLINOIS","PERRY","17","145","145",51300
"355964","17153",2004,"ILLINOIS","PULASKI","17","153","153",19800
"355965","17157",2004,"ILLINOIS","RANDOLPH","17","157","157",63200
"355966","17163",2004,"ILLINOIS","ST CLAIR","17","163","163",89000
"355967","17181",2004,"ILLINOIS","UNION","17","181","181",16400
"355968","17189",2004,"ILLINOIS","WASHINGTON","17","189","189",94400
"355969","17199",2004,"ILLINOIS","WILLIAMSON","17","199","199",13300
"355970","17047",2004,"ILLINOIS","EDWARDS","17","047","047",40700
"355971","17055",2004,"ILLINOIS","FRANKLIN","17","055","055",44600
"355972","17059",2004,"ILLINOIS","GALLATIN","17","059","059",74900
"355973","17065",2004,"ILLINOIS","HAMILTON","17","065","065",69200
"355974","17069",2004,"ILLINOIS","HARDIN","17","069","069",2900
"355975","17081",2004,"ILLINOIS","JEFFERSON","17","081","081",47500
"355976","17127",2004,"ILLINOIS","MASSAC","17","127","127",24500
"355977","17151",2004,"ILLINOIS","POPE","17","151","151",6900
"355978","17165",2004,"ILLINOIS","SALINE","17","165","165",45700
"355979","17185",2004,"ILLINOIS","WABASH","17","185","185",54200
"355980","17191",2004,"ILLINOIS","WAYNE","17","191","191",103300
"355981","17193",2004,"ILLINOIS","WHITE","17","193","193",100600
"358275","17011",2004,"ILLINOIS","BUREAU","17","011","011",186
"358276","17015",2004,"ILLINOIS","CARROLL","17","015","015",189
"358277","17073",2004,"ILLINOIS","HENRY","17","073","073",186
"358278","17085",2004,"ILLINOIS","JO DAVIESS","17","085","085",177
"358279","17103",2004,"ILLINOIS","LEE","17","103","103",185
"358280","17131",2004,"ILLINOIS","MERCER","17","131","131",183
"358281","17141",2004,"ILLINOIS","OGLE","17","141","141",184
"358282","17155",2004,"ILLINOIS","PUTNAM","17","155","155",189
"358283","17161",2004,"ILLINOIS","ROCK ISLAND","17","161","161",182
"358284","17177",2004,"ILLINOIS","STEPHENSON","17","177","177",184
"358285","17195",2004,"ILLINOIS","WHITESIDE","17","195","195",183
"358286","17201",2004,"ILLINOIS","WINNEBAGO","17","201","201",172
"358287","17007",2004,"ILLINOIS","BOONE","17","007","007",175
"358288","17031",2004,"ILLINOIS","COOK","17","031","031",154
"358289","17037",2004,"ILLINOIS","DE KALB","17","037","037",180
"358290","17043",2004,"ILLINOIS","DU PAGE","17","043","043",161
"358291","17063",2004,"ILLINOIS","GRUNDY","17","063","063",173
"358292","17089",2004,"ILLINOIS","KANE","17","089","089",174
"358293","17093",2004,"ILLINOIS","KENDALL","17","093","093",182
"358294","17097",2004,"ILLINOIS","LAKE","17","097","097",134
"358295","17099",2004,"ILLINOIS","LA SALLE","17","099","099",179
"358296","17111",2004,"ILLINOIS","MCHENRY","17","111","111",157
"358297","17197",2004,"ILLINOIS","WILL","17","197","197",164
"358298","17001",2004,"ILLINOIS","ADAMS","17","001","001",195
"358299","17009",2004,"ILLINOIS","BROWN","17","009","009",185
"358300","17057",2004,"ILLINOIS","FULTON","17","057","057",186
"358301","17067",2004,"ILLINOIS","HANCOCK","17","067","067",193
"358302","17071",2004,"ILLINOIS","HENDERSON","17","071","071",185
"358303","17095",2004,"ILLINOIS","KNOX","17","095","095",194
"358304","17109",2004,"ILLINOIS","MCDONOUGH","17","109","109",198
"358305","17169",2004,"ILLINOIS","SCHUYLER","17","169","169",191
"358306","17187",2004,"ILLINOIS","WARREN","17","187","187",193
"358307","17039",2004,"ILLINOIS","DE WITT","17","039","039",181
"358308","17107",2004,"ILLINOIS","LOGAN","17","107","107",188
"358309","17113",2004,"ILLINOIS","MCLEAN","17","113","113",185
"358310","17115",2004,"ILLINOIS","MACON","17","115","115",191
"358311","17123",2004,"ILLINOIS","MARSHALL","17","123","123",183
"358312","17125",2004,"ILLINOIS","MASON","17","125","125",179
"358313","17129",2004,"ILLINOIS","MENARD","17","129","129",191
"358314","17143",2004,"ILLINOIS","PEORIA","17","143","143",192
"358315","17175",2004,"ILLINOIS","STARK","17","175","175",189
"358316","17179",2004,"ILLINOIS","TAZEWELL","17","179","179",187
"358317","17203",2004,"ILLINOIS","WOODFORD","17","203","203",182
"358318","17019",2004,"ILLINOIS","CHAMPAIGN","17","019","019",181
"358319","17053",2004,"ILLINOIS","FORD","17","053","053",178
"358320","17075",2004,"ILLINOIS","IROQUOIS","17","075","075",184
"358321","17091",2004,"ILLINOIS","KANKAKEE","17","091","091",179
"358322","17105",2004,"ILLINOIS","LIVINGSTON","17","105","105",181
"358323","17147",2004,"ILLINOIS","PIATT","17","147","147",191
"358324","17183",2004,"ILLINOIS","VERMILION","17","183","183",167
"358325","17005",2004,"ILLINOIS","BOND","17","005","005",169
"358326","17013",2004,"ILLINOIS","CALHOUN","17","013","013",177
"358327","17017",2004,"ILLINOIS","CASS","17","017","017",194
"358328","17021",2004,"ILLINOIS","CHRISTIAN","17","021","021",188
"358329","17061",2004,"ILLINOIS","GREENE","17","061","061",179
"358330","17083",2004,"ILLINOIS","JERSEY","17","083","083",183
"358331","17117",2004,"ILLINOIS","MACOUPIN","17","117","117",189
"358332","17119",2004,"ILLINOIS","MADISON","17","119","119",163
"358333","17135",2004,"ILLINOIS","MONTGOMERY","17","135","135",181
"358334","17137",2004,"ILLINOIS","MORGAN","17","137","137",200
"358335","17149",2004,"ILLINOIS","PIKE","17","149","149",187
"358336","17167",2004,"ILLINOIS","SANGAMON","17","167","167",192
"358337","17171",2004,"ILLINOIS","SCOTT","17","171","171",195
"358338","17023",2004,"ILLINOIS","CLARK","17","023","023",187
"358339","17025",2004,"ILLINOIS","CLAY","17","025","025",154
"358340","17029",2004,"ILLINOIS","COLES","17","029","029",183
"358341","17033",2004,"ILLINOIS","CRAWFORD","17","033","033",173
"358342","17035",2004,"ILLINOIS","CUMBERLAND","17","035","035",173
"358343","17041",2004,"ILLINOIS","DOUGLAS","17","041","041",182
"358344","17045",2004,"ILLINOIS","EDGAR","17","045","045",188
"358345","17049",2004,"ILLINOIS","EFFINGHAM","17","049","049",171
"358346","17051",2004,"ILLINOIS","FAYETTE","17","051","051",171
"358347","17079",2004,"ILLINOIS","JASPER","17","079","079",176
"358348","17101",2004,"ILLINOIS","LAWRENCE","17","101","101",172
"358349","17121",2004,"ILLINOIS","MARION","17","121","121",158
"358350","17139",2004,"ILLINOIS","MOULTRIE","17","139","139",179
"358351","17159",2004,"ILLINOIS","RICHLAND","17","159","159",155
"358352","17173",2004,"ILLINOIS","SHELBY","17","173","173",175
"358353","17003",2004,"ILLINOIS","ALEXANDER","17","003","003",166
"358354","17027",2004,"ILLINOIS","CLINTON","17","027","027",169
"358355","17077",2004,"ILLINOIS","JACKSON","17","077","077",143
"358356","17087",2004,"ILLINOIS","JOHNSON","17","087","087",155
"358357","17133",2004,"ILLINOIS","MONROE","17","133","133",181
"358358","17145",2004,"ILLINOIS","PERRY","17","145","145",134
"358359","17153",2004,"ILLINOIS","PULASKI","17","153","153",163
"358360","17157",2004,"ILLINOIS","RANDOLPH","17","157","157",148
"358361","17163",2004,"ILLINOIS","ST CLAIR","17","163","163",167
"358362","17181",2004,"ILLINOIS","UNION","17","181","181",149
"358363","17189",2004,"ILLINOIS","WASHINGTON","17","189","189",155
"358364","17199",2004,"ILLINOIS","WILLIAMSON","17","199","199",132
"358365","17047",2004,"ILLINOIS","EDWARDS","17","047","047",166
"358366","17055",2004,"ILLINOIS","FRANKLIN","17","055","055",138
"358367","17059",2004,"ILLINOIS","GALLATIN","17","059","059",164
"358368","17065",2004,"ILLINOIS","HAMILTON","17","065","065",162
"358369","17069",2004,"ILLINOIS","HARDIN","17","069","069",142
"358370","17081",2004,"ILLINOIS","JEFFERSON","17","081","081",147
"358371","17127",2004,"ILLINOIS","MASSAC","17","127","127",133
"358372","17151",2004,"ILLINOIS","POPE","17","151","151",133
"358373","17165",2004,"ILLINOIS","SALINE","17","165","165",157
"358374","17185",2004,"ILLINOIS","WABASH","17","185","185",163
"358375","17191",2004,"ILLINOIS","WAYNE","17","191","191",164
"358376","17193",2004,"ILLINOIS","WHITE","17","193","193",161
"360822","17011",2005,"ILLINOIS","BUREAU","17","011","011",285600
"360823","17015",2005,"ILLINOIS","CARROLL","17","015","015",136500
"360824","17073",2005,"ILLINOIS","HENRY","17","073","073",232300
